,f0,f1,f2,f3,f4
393,2.2770014,-0.018368226,-0.019262604,0.81725603,0.0025024666
394,1.3107853,-0.009666581,-0.015879497,0.44489366,0.0064548925
395,0.22603127,-0.008049771,-0.012909152,0.14662398,0.0068662087
396,2.9902365,-0.023813779,-0.023140514,1.1379588,0.0011513708
397,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
398,0.6800413,-0.0074515278,-0.014124183,0.25685084,0.007397864
399,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
400,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
401,1.475755,-0.008458277,-0.01593365,0.4587229,0.006927481
402,1.2311285,-0.0074578896,-0.0149752665,0.37300777,0.0071702222
403,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
404,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
405,0.74257565,-0.0077929855,-0.014176296,0.27182132,0.0071458654
406,0.26564017,-0.0051679425,-0.012941688,0.12336777,0.008466603
407,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
408,0.9188702,-0.008242081,-0.014661304,0.32235688,0.0069748187
409,0.7343061,-0.0060445154,-0.014058461,0.2473392,0.008065771
410,-0.32645983,-0.002646452,-0.010940641,-0.10860883,0.008619984
411,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
412,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
413,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
414,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
415,1.3164295,-0.012296732,-0.016307821,0.49092972,0.005265402
416,0.047842294,-0.0046679503,-0.012195973,0.055554286,0.008539489
417,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
418,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
419,1.5051038,-0.010617305,-0.016555129,0.5111463,0.0061106957
420,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
421,0.9975623,-0.011436836,-0.015644422,0.40772337,0.0057584555
422,0.15517887,-0.0050287717,-0.012285974,0.07889365,0.00823535
423,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
424,0.124743015,-0.0017078043,-0.012440713,0.045615688,0.010282424
425,0.61351,-0.0048058853,-0.013460066,0.1920581,0.008517108
426,0.3261958,-0.005893974,-0.013399302,0.15860282,0.008296051
427,1.2484682,-0.008387891,-0.01579385,0.41869354,0.0072145537
428,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
429,-0.32645983,-0.002646452,-0.010940641,-0.10860883,0.008619984
430,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
431,1.5829794,-0.015286666,-0.017486302,0.6098526,0.004019682
432,2.830949,-0.027853392,-0.024834659,1.2229105,0.00028017722
433,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
434,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
435,3.1912572,-0.01931048,-0.02237641,1.0890323,0.002841598
436,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
437,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
438,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
439,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
440,0.13172248,-0.007097152,-0.012433284,0.103263095,0.007204022
441,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
442,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
443,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
444,-0.051840663,-0.0028656053,-0.0111395195,-0.021193624,0.008943242
445,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
446,-0.32645983,-0.002646452,-0.010940641,-0.10860883,0.008619984
447,0.40655872,-0.004417698,-0.013332158,0.15215994,0.008962153
448,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
449,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
450,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
451,2.2622907,-0.018475644,-0.0203704,0.8585431,0.0032207682
452,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
453,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
454,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
455,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
456,0.5656245,-0.008330042,-0.014056361,0.24645446,0.0070249094
457,-0.32645983,-0.002646452,-0.010940641,-0.10860883,0.008619984
458,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
459,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
460,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
461,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
462,-0.05705151,-0.0027636134,-0.011848871,0.005815223,0.009528624
463,0.1024417,-0.0045759594,-0.012336003,0.068350434,0.008610349
464,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
465,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
466,0.33519533,-0.0026213005,-0.01285374,0.10317679,0.009742272
467,-0.32645983,-0.002646452,-0.010940641,-0.10860883,0.008619984
468,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
469,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
470,1.7806144,-0.014957269,-0.017660562,0.6426792,0.0040306104
471,2.2770014,-0.018368226,-0.019262604,0.81725603,0.0025024666
472,1.4697714,-0.010604391,-0.016179089,0.49048942,0.0058970028
473,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
474,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
475,-0.32645983,-0.002646452,-0.010940641,-0.10860883,0.008619984
476,0.4027976,-0.006038511,-0.013353992,0.16960983,0.008062975
477,1.540266,-0.010749436,-0.016619267,0.52034837,0.0060285176
478,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
479,1.5225657,-0.011436653,-0.016347665,0.5139411,0.005466381
480,0.9320134,-0.009099162,-0.01461131,0.33131707,0.0064309943
481,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
482,0.43558863,-0.006642348,-0.013574418,0.1898023,0.007830883
483,0.708737,-0.00702755,-0.014229806,0.26091152,0.0076719876
484,3.2411788,-0.032205444,-0.026445344,1.3981225,-0.0015826086
485,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
486,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
487,0.6453749,-0.009853695,-0.014737714,0.30205292,0.0065354765
488,2.2572882,-0.016181862,-0.019635439,0.8064184,0.00404808
489,1.4700407,-0.014348174,-0.017646799,0.5897737,0.004844078
490,1.1824579,-0.010278985,-0.01567357,0.4240129,0.006153411
491,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
492,0.06522861,-0.0031683794,-0.012123888,0.03935422,0.00931202
493,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
494,1.814517,-0.016536646,-0.018139899,0.6838695,0.0034320569
495,1.4763303,-0.0141297765,-0.017025612,0.56312764,0.00450365
496,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
497,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
498,0.8649266,-0.009050028,-0.014831277,0.3298288,0.0067231148
499,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
500,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
501,0.81681275,-0.00866978,-0.014100093,0.288956,0.006477741
502,0.72811997,-0.0075959917,-0.013725268,0.24925546,0.006949747
503,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
504,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
505,0.80467844,-0.0107983695,-0.015210629,0.35481918,0.0061001154
506,0.2703555,-0.003847397,-0.012585227,0.095616445,0.008948651
507,1.5798283,-0.009665926,-0.015621776,0.474176,0.0058529396
508,7.6927943,-0.06050125,-0.044242326,3.0790298,-0.011472292
509,0.2703555,-0.003847397,-0.012585227,0.095616445,0.008948651
510,-0.32645983,-0.002646452,-0.010940641,-0.10860883,0.008619984
511,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
512,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
513,-0.32646087,-0.002646457,-0.010940707,-0.1086094,0.008619968
514,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
515,0.8709004,-0.006360685,-0.0144723505,0.2827391,0.007880349
516,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
517,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
518,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
519,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
520,-0.32645983,-0.002646452,-0.010940641,-0.10860883,0.008619984
521,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
522,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
523,1.3597217,-0.006984629,-0.015258132,0.3985259,0.0074485494
524,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
525,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
526,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
527,0.8533125,-0.010913932,-0.014972819,0.35355526,0.005785552
528,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
529,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
530,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
531,0.23179492,-0.0054485667,-0.012959563,0.12205474,0.008372263
532,-0.32645983,-0.002646452,-0.010940641,-0.10860883,0.008619984
533,0.46620765,-0.00781638,-0.014142362,0.22983201,0.0075326026
534,0.29938164,-0.0066204574,-0.012943756,0.14378007,0.0075909207
535,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
536,-0.051840663,-0.0028656053,-0.0111395195,-0.021193624,0.008943242
537,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
538,0.2439051,-0.008230315,-0.01299934,0.15484188,0.0068021854
539,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
540,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
541,0.3826932,-0.0096322205,-0.013699643,0.2186533,0.006305048
542,0.40279785,-0.006038498,-0.01335398,0.16960989,0.008062986
543,-0.32645983,-0.002646452,-0.010940641,-0.10860883,0.008619984
544,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
545,3.5800953,-0.019991046,-0.023301952,1.1913531,0.002534837
546,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
547,-0.32645983,-0.002646452,-0.010940641,-0.10860883,0.008619984
548,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
549,0.97351336,-0.011958651,-0.015755568,0.41419983,0.0055803014
550,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
551,1.088039,-0.008768889,-0.015422535,0.38261455,0.006947327
552,-0.32646087,-0.002646457,-0.010940707,-0.1086094,0.008619968
553,-0.20868894,-0.0007988883,-0.011410798,-0.07180925,0.0102263745
554,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
555,0.94101775,-0.008522078,-0.014253832,0.312011,0.0064832824
556,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
557,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
558,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
559,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
560,-0.32645983,-0.002646452,-0.010940641,-0.10860883,0.008619984
561,0.8203168,-0.007970908,-0.014047706,0.27996165,0.0068310904
562,0.27035573,-0.003847382,-0.012585212,0.095616505,0.008948664
563,2.3365314,-0.02417811,-0.021899464,0.9946826,0.0010405993
564,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
565,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
566,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
567,1.7459006,-0.010338453,-0.016535746,0.5430087,0.0058847247
568,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
569,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
570,1.7466118,-0.014388793,-0.017458841,0.62344253,0.00425818
571,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
572,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
573,1.419563,-0.0116153555,-0.015669277,0.47300488,0.0050264443
574,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
575,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
576,0.2703555,-0.003847397,-0.012585227,0.095616445,0.008948651
577,0.9377477,-0.008534917,-0.015311137,0.35467523,0.0072552385
578,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
579,1.9103923,-0.009476602,-0.01657585,0.5598565,0.006150939
580,0.47600552,-0.00797237,-0.013993958,0.22689052,0.0073202327
581,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
582,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
583,0.62687373,-0.0061985925,-0.013225821,0.19921295,0.0075336937
584,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
585,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
586,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
587,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
588,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
589,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
590,1.4575026,-0.014317433,-0.016849425,0.5551577,0.0042969333
591,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
592,0.6111665,-0.0070957667,-0.013490419,0.21712954,0.0072418107
593,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
594,0.20367554,-0.007823953,-0.012796348,0.13634531,0.006946287
595,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
596,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
597,-0.32645983,-0.002646452,-0.010940641,-0.10860883,0.008619984
598,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
599,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
600,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
601,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
602,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
603,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
604,1.0772129,-0.007971551,-0.015526364,0.37809783,0.007518527
605,-0.32646087,-0.002646457,-0.010940707,-0.1086094,0.008619968
606,0.2703555,-0.003847397,-0.012585227,0.095616445,0.008948651
607,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
608,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
609,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
610,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
611,0.06522855,-0.0031683757,-0.012123873,0.03935422,0.009312023
612,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
613,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
614,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
615,2.4576197,-0.016820313,-0.02015796,0.8640327,0.0037599434
616,1.9658403,-0.012090611,-0.01718875,0.6205935,0.005029207
617,1.7706451,-0.011093547,-0.017333256,0.5870854,0.006001638
618,0.35249534,-0.009327191,-0.01354727,0.20476903,0.0064132162
619,1.3286663,-0.013461233,-0.016644135,0.5187189,0.004831192
620,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
621,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
622,0.43362466,-0.0043262197,-0.013234381,0.15121834,0.008900939
623,0.14218524,-0.0035061492,-0.011930601,0.046435505,0.008860259
624,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
625,0.10640201,-0.006841389,-0.0123055205,0.091621354,0.007294719
626,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
627,4.178505,-0.02679472,-0.02742949,1.5195805,0.0007713875
628,0.98091197,-0.008104875,-0.015597947,0.3681813,0.007643232
629,0.2703555,-0.003847397,-0.012585227,0.095616445,0.008948651
630,0.53112805,-0.0076316996,-0.013974213,0.2306381,0.007414596
631,1.6579142,-0.01736503,-0.018683843,0.69159657,0.0036004526
632,1.9065235,-0.0144456485,-0.01768867,0.6570332,0.004148337
633,0.86785877,-0.010776573,-0.014987463,0.3548504,0.0058519524
634,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
635,1.4961157,-0.012832192,-0.016591314,0.5346813,0.0048925085
636,0.35735014,-0.0054715294,-0.0131479595,0.148522,0.00830414
637,-0.32645983,-0.002646452,-0.010940641,-0.10860883,0.008619984
638,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
639,0.7369647,-0.0057863714,-0.014008275,0.24296422,0.008171612
640,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
641,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
642,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
643,0.60290575,-0.006284354,-0.013700206,0.21587299,0.007869171
644,0.1549702,-0.004672554,-0.012571906,0.08673264,0.008647451
645,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
646,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
647,-0.32646087,-0.002646457,-0.010940707,-0.1086094,0.008619968
648,0.51119554,-0.005980772,-0.013493948,0.19071873,0.008031629
649,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
650,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
651,1.1115292,-0.009552927,-0.015279524,0.3898306,0.0063864794
652,1.0388994,-0.009709231,-0.01532943,0.38277513,0.0064458847
653,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
654,-0.32646087,-0.002646457,-0.010940707,-0.1086094,0.008619968
655,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
656,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
657,2.314419,-0.015128939,-0.018467236,0.7562211,0.003703095
658,1.4677328,-0.011310541,-0.01633475,0.50397754,0.0056128716
659,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
660,0.035208434,-0.006176044,-0.012194647,0.05852121,0.0074814535
661,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
662,0.15685502,-0.0048078517,-0.012697048,0.09353016,0.008659297
663,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
664,0.2703555,-0.003847397,-0.012585227,0.095616445,0.008948651
665,0.8730756,-0.00798308,-0.014691892,0.31409597,0.0072147846
666,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
667,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
668,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
669,1.2572494,-0.010079141,-0.015647974,0.4319188,0.0061332593
670,0.09645674,-0.0067409314,-0.012255339,0.087048754,0.007330343
671,0.5167581,-0.0053700013,-0.013460118,0.17459069,0.0081638545
672,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
673,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
674,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
675,0.9320134,-0.009099162,-0.01461131,0.33131707,0.0064309943
676,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
677,1.5917227,-0.0135779,-0.017028585,0.57447803,0.004641992
678,0.06522855,-0.0031683757,-0.012123873,0.03935422,0.009312023
679,0.18176839,-0.0076026684,-0.012685807,0.12627296,0.007024758
680,1.437429,-0.012892873,-0.016633678,0.52837,0.0049792775
681,-0.32645983,-0.002646452,-0.010940641,-0.10860883,0.008619984
682,1.4886507,-0.014307648,-0.017448815,0.5840434,0.0046935324
683,0.5144776,-0.005681853,-0.01305431,0.17016311,0.007874519
684,-0.32645983,-0.002646452,-0.010940641,-0.10860883,0.008619984
685,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
686,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
687,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
688,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
689,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
690,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
691,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
692,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
693,1.5273708,-0.0095441975,-0.016002161,0.48061007,0.006281292
694,0.14629093,-0.007244309,-0.012506794,0.109961286,0.007151838
695,2.2670646,-0.016240517,-0.018664774,0.7689951,0.003288933
696,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
697,0.045877278,-0.0016636149,-0.012203062,0.02382262,0.010254761
698,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
699,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
700,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
701,2.3813326,-0.012322986,-0.018935647,0.7555335,0.005537561
702,2.2670646,-0.016240517,-0.018664774,0.7689951,0.003288933
703,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
704,1.7806144,-0.014957269,-0.017660562,0.6426792,0.0040306104
705,1.5225657,-0.011436653,-0.016347665,0.5139411,0.005466381
706,0.040020138,-0.0015005624,-0.011981111,0.012206212,0.010193898
707,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
708,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
709,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
710,0.8020674,-0.008710773,-0.01474859,0.31359,0.006951981
711,0.34516516,-0.009253148,-0.013510283,0.20139877,0.006439473
712,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
713,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
714,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
715,2.586169,-0.012891459,-0.019581957,0.8181105,0.005372901
716,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
717,0.52207243,-0.006851032,-0.013913853,0.21859883,0.007827889
718,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
719,-0.32645983,-0.002646452,-0.010940641,-0.10860883,0.008619984
720,-0.32645983,-0.002646452,-0.010940641,-0.10860883,0.008619984
721,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
722,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
723,0.49649087,-0.006843952,-0.013711393,0.20650654,0.0077229952
724,1.6121511,-0.017331135,-0.018964441,0.69588774,0.0038955295
725,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
726,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
727,1.2346513,-0.013150039,-0.016432704,0.49293244,0.0049977168
728,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
729,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
730,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
731,1.1214738,-0.010108979,-0.0154456245,0.4039296,0.006176858
732,1.1321788,-0.008900236,-0.015583228,0.3983451,0.0069479877
733,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
734,0.14218524,-0.0035061496,-0.011930601,0.046435505,0.008860259
735,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
736,1.1153146,-0.008892344,-0.015103106,0.37623763,0.006626834
737,-0.32646087,-0.002646457,-0.010940707,-0.1086094,0.008619968
738,1.6290696,-0.011772906,-0.017421087,0.5769042,0.005897601
739,0.18371639,-0.004896766,-0.012757443,0.100897714,0.008611717
740,1.2549503,-0.009656541,-0.0148884505,0.39621753,0.0058207437
741,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
742,-0.32645983,-0.002646452,-0.010940641,-0.10860883,0.008619984
743,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
744,0.97351336,-0.011958651,-0.015755568,0.41419983,0.0055803014
745,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
746,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
747,-0.099370986,0.00049683487,-0.011582995,-0.057830155,0.011010108
748,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
749,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
750,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
751,1.235944,-0.010980664,-0.016171552,0.45958942,0.006037157
752,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
753,-0.32645983,-0.002646452,-0.010940641,-0.10860883,0.008619984
754,0.4490603,-0.005775099,-0.013354204,0.1736763,0.008141691
755,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
756,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
757,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
758,0.37549576,-0.0067018876,-0.013275973,0.16940643,0.007670896
759,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
760,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
761,1.3808613,-0.012879915,-0.016554356,0.51664287,0.0050155064
762,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
763,1.8953483,-0.012853352,-0.018009555,0.6516173,0.005305209
764,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
765,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
766,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
767,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
768,1.5075438,-0.011905639,-0.01652842,0.5240268,0.005355353
769,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
770,0.2703555,-0.003847397,-0.012585227,0.095616445,0.008948651
771,-0.02111119,-0.0055533713,-0.011662109,0.032993913,0.0077514704
772,1.2700474,-0.008520472,-0.01507948,0.39422268,0.006582941
773,0.5144776,-0.005681853,-0.01305431,0.17016311,0.007874519
774,1.1247218,-0.009596587,-0.015309192,0.39344907,0.006363118
775,0.73386645,-0.0073589776,-0.014749354,0.28926212,0.007825477
776,1.1009445,-0.008077394,-0.014735596,0.35055584,0.006842872
777,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
778,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
779,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
780,-0.02111119,-0.0055533713,-0.011662109,0.032993913,0.0077514704
781,2.6332572,-0.018182583,-0.02113076,0.94395703,0.0034281923
782,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
783,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
784,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
785,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
786,-0.32646084,-0.002646457,-0.010940707,-0.1086094,0.008619968
