,f0,f1,f2,f3,f4
132,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
133,0.15654364,0.20655829,-0.18566987,0.16814744,-0.18724251
134,0.29776502,0.3409962,-0.33232483,0.30605668,-0.33332378
135,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
136,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
137,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
138,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
139,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
140,0.38011009,0.496342,-0.44830725,0.40561318,-0.45010287
141,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
142,-0.14354715,-0.18896237,0.16925526,-0.15328589,0.16947135
143,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
144,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
145,0.5564076,0.61441,-0.6135353,0.56066155,-0.60449386
146,1.0553672,1.2610562,-1.2010621,1.0872322,-1.1855221
147,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
148,-0.14354628,-0.18896155,0.16925436,-0.15328512,0.16947058
149,0.41925192,0.5865424,-0.5096921,0.45759273,-0.51325035
150,0.35697317,0.40271276,-0.3993676,0.3605547,-0.38556898
151,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
152,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
153,0.3801266,0.56667995,-0.4769766,0.42141223,-0.4759425
154,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
155,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
156,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
157,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
158,0.6301942,0.96631867,-0.79985654,0.70745265,-0.8039174
159,0.29519618,0.5075973,-0.3959743,0.34700334,-0.40247005
160,0.6009965,0.9234554,-0.76397085,0.6740663,-0.7658248
161,0.39242995,0.44937807,-0.43946853,0.40084147,-0.43349588
162,0.29844213,0.25399607,-0.30225167,0.2794593,-0.2851503
163,0.61068183,0.7148853,-0.68945074,0.6251785,-0.6797192
164,0.3075348,0.50511175,-0.40464547,0.3523218,-0.40373254
165,0.305081,0.46708852,-0.38674155,0.3436036,-0.39114267
166,0.3202414,0.467256,-0.39732358,0.35356867,-0.39895356
167,0.6246116,0.67610663,-0.6874416,0.6222969,-0.6606989
168,-0.14354628,-0.18896155,0.16925436,-0.15328512,0.16947058
169,-0.14354628,-0.18896155,0.16925436,-0.15328512,0.16947058
170,-0.14354628,-0.18896155,0.16925436,-0.15328512,0.16947058
171,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
172,0.30363268,0.30541205,-0.3227543,0.29987073,-0.3198622
173,-0.14354628,-0.18896155,0.16925436,-0.15328512,0.16947058
174,0.4381798,0.5608753,-0.512889,0.46300638,-0.5114368
175,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
176,0.15520865,0.16464514,-0.16817519,0.15662736,-0.1691395
177,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
178,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
179,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
180,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
181,0.1215069,0.0865438,-0.11726788,0.108927965,-0.10770804
182,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
183,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
184,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
185,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
186,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
187,1.7856448,2.5286505,-2.1893272,1.9352925,-2.1632729
188,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
189,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
190,0.5286813,0.5393166,-0.56746626,0.5198487,-0.55002403
191,0.3391106,0.40186584,-0.38401136,0.35116816,-0.38396072
192,0.41969848,0.5335651,-0.48974636,0.44281274,-0.48875475
193,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
194,0.38768125,0.33547837,-0.39428738,0.36502576,-0.37382507
195,0.34696168,0.40845388,-0.39336053,0.35611427,-0.38640302
196,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
197,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
198,0.30253035,0.29934293,-0.322432,0.29454398,-0.30805075
199,0.6246117,0.67610663,-0.6874416,0.6222969,-0.6606989
200,0.5200067,0.6674101,-0.61062825,0.54808486,-0.60317975
201,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
202,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
203,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
204,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
205,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
206,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
207,-0.14354628,-0.18896155,0.16925436,-0.15328512,0.16947058
208,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
209,0.43510532,0.3924157,-0.4474621,0.41458595,-0.42967403
210,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
211,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
212,0.35697317,0.40271276,-0.3993676,0.3605547,-0.38556898
213,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
214,0.44694692,0.63912255,-0.5494871,0.48935568,-0.549907
215,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
216,0.32416403,0.3338551,-0.34773895,0.32176447,-0.34417474
217,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
218,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
219,0.394293,0.5066405,-0.4619923,0.41807586,-0.4625324
220,0.61823285,0.98640364,-0.8002322,0.702603,-0.8030031
221,0.4563083,0.6320153,-0.5544584,0.4924996,-0.54792225
222,0.56954783,0.9927487,-0.77017415,0.6690016,-0.77569306
223,0.32320458,0.27045685,-0.3253365,0.30182862,-0.3073812
224,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
225,0.6061615,0.7442325,-0.6970898,0.6317967,-0.69298303
226,0.52459896,0.5953699,-0.58625245,0.53102213,-0.5722362
227,0.23987293,0.3562861,-0.30041072,0.2659161,-0.3008135
228,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
229,0.35697317,0.40271276,-0.3993676,0.3605547,-0.38556898
230,0.27858686,0.37992948,-0.33533886,0.30064082,-0.3356787
231,0.35697317,0.40271276,-0.3993676,0.3605547,-0.38556898
232,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
233,0.6246116,0.67610663,-0.6874416,0.6222969,-0.6606989
234,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
235,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
236,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
237,0.52677584,0.79417247,-0.66296756,0.58895254,-0.6679709
238,-0.14354628,-0.18896155,0.16925436,-0.15328512,0.16947058
239,0.41914445,0.6072859,-0.5190674,0.4598989,-0.51693106
240,0.4172833,0.5705581,-0.50314665,0.45034766,-0.50164986
241,0.08905563,0.03564161,-0.07340351,0.07541838,-0.07331133
242,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
243,0.32491046,0.30006075,-0.33818713,0.31002146,-0.32033885
244,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
245,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
246,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
247,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
248,-0.14354628,-0.18896155,0.16925436,-0.15328512,0.16947058
249,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
250,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
251,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
252,0.6301942,0.96631867,-0.79985654,0.70745265,-0.8039174
253,0.4232841,0.69663566,-0.5557178,0.48842704,-0.56190854
254,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
255,0.10934129,0.1359871,-0.12819347,0.11279887,-0.12197858
256,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
257,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
258,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
259,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
260,0.30399114,0.5006786,-0.3995296,0.35051644,-0.4033116
261,-0.14354628,-0.18896155,0.16925436,-0.15328512,0.16947058
262,0.1215069,0.0865438,-0.11726788,0.108927965,-0.10770804
263,0.35093445,0.38468367,-0.38556936,0.35422295,-0.38229156
264,0.4412079,0.57440466,-0.5201422,0.46889234,-0.5193808
265,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
266,0.39043504,0.60514456,-0.4981968,0.44034314,-0.5014881
267,0.5410019,0.5883753,-0.5931449,0.5434805,-0.58410305
268,0.9309679,1.0604079,-1.0389521,0.94625795,-1.0245943
269,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
270,-0.14354628,-0.18896155,0.16925436,-0.15328512,0.16947058
271,1.4184418,1.7397277,-1.6324401,1.4708798,-1.6091173
272,0.3343377,0.40535766,-0.38289002,0.34805852,-0.3804903
273,0.6301942,0.96631867,-0.79985654,0.70745265,-0.8039174
274,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
275,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
276,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
277,0.44722092,0.72830135,-0.58432245,0.5133964,-0.58935666
278,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
279,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
280,0.30308568,0.30437368,-0.32198134,0.29920757,-0.31908345
281,0.85240626,1.2666731,-1.0677626,0.9413934,-1.0621196
282,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
283,0.22293735,0.27871722,-0.25838342,0.23447537,-0.25858378
284,0.6000177,0.8101402,-0.72037923,0.64168316,-0.711815
285,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
286,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
287,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
288,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
289,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
290,0.35697317,0.40271276,-0.3993676,0.3605547,-0.38556898
291,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
292,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
293,0.57111824,0.68694323,-0.65102196,0.59216475,-0.6477481
294,0.6301942,0.96631867,-0.79985654,0.70745265,-0.8039174
295,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
296,0.52677584,0.79417247,-0.66296756,0.58895254,-0.6679709
297,1.189849,1.7107623,-1.4679434,1.299158,-1.4574428
298,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
299,0.9099555,1.2090449,-1.083596,0.9685466,-1.0734028
300,0.5813722,0.5362754,-0.6014327,0.55824745,-0.5820725
301,-0.14354628,-0.18896155,0.16925436,-0.15328512,0.16947058
302,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
303,0.35697317,0.40271276,-0.3993676,0.3605547,-0.38556898
304,0.25625825,0.23416358,-0.26295635,0.2477535,-0.2611398
305,0.6061615,0.7442325,-0.6970898,0.6317967,-0.69298303
306,0.8313621,1.003963,-0.95073855,0.8596109,-0.9379791
307,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
308,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
309,0.37170017,0.41442496,-0.4107342,0.37795758,-0.40934426
310,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
311,0.7413033,1.0498314,-0.90798366,0.80634296,-0.90330315
312,0.8009757,1.2848225,-1.0398259,0.91059434,-1.0408987
313,0.22597575,0.18070406,-0.22170636,0.21218592,-0.21990728
314,0.6505293,0.9240102,-0.79907155,0.7067566,-0.79021275
315,-0.14354628,-0.18896155,0.16925436,-0.15328512,0.16947058
316,0.3614211,0.6278431,-0.48749533,0.4256361,-0.49404675
317,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
318,1.3979421,1.6574943,-1.5876276,1.4345284,-1.5586027
319,0.9216126,1.0852394,-1.0434136,0.944808,-1.0263747
320,0.28687322,0.3144589,-0.31469396,0.2911834,-0.31508076
321,-0.14354628,-0.18896155,0.16925436,-0.15328512,0.16947058
322,0.41969848,0.5335651,-0.48974636,0.44281274,-0.48875475
323,0.38768125,0.33547837,-0.39428738,0.36502576,-0.37382507
324,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
325,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
326,0.5777849,0.5271885,-0.59758306,0.5513568,-0.569729
327,0.30253035,0.29934293,-0.322432,0.29454398,-0.30805075
328,0.6301942,0.96631867,-0.79985654,0.70745265,-0.8039174
329,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
330,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
331,0.32771802,0.2675814,-0.32447127,0.30759442,-0.3175826
332,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
333,0.52677584,0.79417247,-0.66296756,0.58895254,-0.6679709
334,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
335,-0.14354628,-0.18896155,0.16925436,-0.15328512,0.16947058
336,0.24053222,0.24357218,-0.25909314,0.23450553,-0.24561375
337,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
338,0.35093445,0.38468367,-0.38556936,0.35422295,-0.38229156
339,0.26335716,0.25167966,-0.2745317,0.25751007,-0.27313268
340,0.52677584,0.79417247,-0.66296756,0.58895254,-0.6679709
341,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
342,-0.14354628,-0.18896155,0.16925436,-0.15328512,0.16947058
343,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
344,0.13983443,0.25727934,-0.1957871,0.16624764,-0.19330615
345,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
346,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
347,0.39467096,0.52499026,-0.46926692,0.42355305,-0.471303
348,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
349,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
350,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
351,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
352,0.023445755,0.029061556,-0.02844882,0.023450166,-0.024700165
353,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
354,0.46833795,0.709364,-0.59153056,0.5223791,-0.59214014
355,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
356,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
357,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
358,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
359,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
360,0.6224817,0.81268066,-0.73664725,0.6578888,-0.7256683
361,0.2688291,0.4746765,-0.36572954,0.31864005,-0.37098503
362,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
363,0.38227957,0.5107545,-0.4553081,0.41117364,-0.4579978
364,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
365,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
366,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
367,0.29094207,0.27077687,-0.3007914,0.28148353,-0.29687166
368,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
369,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
370,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
371,0.47809076,0.6418788,-0.57211435,0.5112828,-0.56767964
372,-0.14354628,-0.18896155,0.16925436,-0.15328512,0.16947058
373,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
374,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
375,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
376,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
377,0.6246116,0.67610663,-0.6874416,0.6222969,-0.6606989
378,0.35093445,0.38468367,-0.38556936,0.35422295,-0.38229156
379,0.64830184,0.78888875,-0.7433953,0.67208153,-0.7353374
380,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
381,0.48453104,0.69352907,-0.5954579,0.53191507,-0.5982799
382,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
383,0.4708457,0.62289745,-0.55905056,0.50261295,-0.55794805
384,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
385,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
386,0.3836316,0.46508557,-0.4387788,0.39908248,-0.43740118
387,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
388,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
389,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
390,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
391,0.56494963,0.8354886,-0.70499897,0.6263665,-0.7077737
392,-0.14354628,-0.18896155,0.16925436,-0.15328512,0.16947058
393,0.52677584,0.79417247,-0.66296756,0.58895254,-0.6679709
394,0.5024753,0.72442096,-0.62174284,0.54917914,-0.6148999
395,0.3074423,0.25322884,-0.305195,0.28898406,-0.2990343
396,0.92733085,1.2766371,-1.12118,0.999676,-1.1149057
397,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
398,0.38798565,0.46557194,-0.44195715,0.40214682,-0.43996787
399,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
400,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
401,0.5128237,0.80718035,-0.6596377,0.57973707,-0.6611335
402,0.59003496,0.85888964,-0.7319493,0.6483242,-0.72933483
403,-0.14354633,-0.18896142,0.16925433,-0.1532851,0.16947056
